timestamp_seconds,force_filtered
0.088307142,0.0799195832775123
0.088394165,0.0800695234321139
0.088495731,0.0800934610531793
0.088575602,0.0798292641155205
0.08865428,0.0797843362673217
0.08872962,0.0803430486535489
0.088807344,0.0804181715391353
0.088891029,0.0793022071875517
0.088967085,0.0792363089251548
0.089045286,0.0814132303334367
0.089118242,0.0813111338180017
0.089195013,0.0771662181202588
0.08927083,0.0779636074720009
0.089345694,0.0856046353871838
0.089421988,0.0825328045803842
0.089493036,0.0691476697169546
0.089565992,0.0791114533799771
0.089653254,0.0994869066217178
0.089730978,0.0651378561997198
0.089809179,0.0735427129436717
0.089878798,0.48575818408669
0.089950085,1.57062651759504
0.090023041,3.11524420537256
0.090094328,4.60242328465689
0.090172291,5.68928822952801
0.224589109,6.34592293341001
0.449265003,6.67192853300979
0.681258678,6.78094292693274
0.92338562,6.78705047924701
1.156492949,6.75623273919434
1.366333008,6.6898170147414
1.5894804,6.59490898312946
1.821677208,6.51672557114742
2.053873062,6.48253376224483
2.286269665,6.47269358104762
2.523993492,6.46355661370815
2.737879038,6.45634254434065
2.975471735,6.45666080621412
3.193033934,6.45925914275893
3.438619614,6.46119319294963
3.655422688,6.4694246854232
3.874564171,6.48705508134923
4.115245342,6.50338767643885
4.338071823,6.50864067004384
4.558136225,6.51678512049691
4.785633087,6.56026406002257
5.030587196,6.65085955225802
5.235882044,6.7542667295712
5.48772192,6.8208137507805
5.718282461,6.83710475134975
5.920077562,6.829837445732
6.148862362,6.82538666154714
6.383103132,6.82609972064702
6.618007183,6.82174656018097
6.856246233,6.80640717603114
7.062198639,6.78381116576843
7.303110123,6.76361386906031
7.517382145,6.75440519964621
7.759295225,6.76206197778316
7.972972155,6.78975820300126
8.212579012,6.82803158583091
8.429203272,6.85201008503255
8.668627977,6.84966528469327
8.883745432,6.84540607513769
9.121504307,6.86639470943579
9.346325397,6.89619599668426
9.575285673,6.90144324122051
9.796049833,6.88957171378948
10.03980398,6.89139712857819
10.2608695,6.90429446660861
10.49575496,6.90333997597977
10.71032,6.88967738439845
10.94725418,6.88386806548318
11.18055224,6.88958482245094
11.40139842,6.89577257997724
11.62407637,6.89859640415173
11.85523582,6.89968850280288
12.08478475,6.89325555292081
12.32170653,6.86884040710352
12.53951645,6.82566273107171
12.75965095,6.77977980455346
12.99636841,6.75194311933626
13.23365545,6.74595767529816
13.45927048,6.74752769013054
13.687011,6.74805052720736
13.91245055,6.75513512137791
14.13875175,6.77370155722213
14.3560679,6.79687985329385
14.59379172,6.82687388986327
14.82895875,6.8805686678274
15.05171943,6.95620144817536
15.27593827,7.02011194455133
15.4987731,7.04864969473413
15.7450316,7.05543180403898
15.96993041,7.05432005777501
16.19355369,7.02850246185397
16.41208482,6.96289674813683
16.65095568,6.88067070059528
16.86929011,6.82926002718693
17.11240339,6.8358060219117
17.33986473,6.85855944425369
17.56365991,6.78617696035263
17.7852807,6.51578585770568
18.01100063,5.97439885628513
18.25102186,5.0298248711121
18.47235417,3.58474446320904
18.69492817,1.90955639717345
18.91831517,0.620258654402164
19.15652061,0.0822919472838689
19.38007832,0.0553138852703514
19.60449815,0.102956030565908
19.83587575,0.0813156596405107
20.06055093,0.0665697608151271
20.30301952,0.0822083291714896
20.523561,0.0871269939410854
20.74136853,0.0778261128905395
20.97997546,0.0763242799614101
21.1990633,0.0814985743559689
21.44386148,0.0818611078150714
21.66714358,0.0790952987528851
21.89530253,0.0790708477137696
22.11892462,0.0805091123947976
22.35411811,0.0804587260988797
22.57167482,0.0797257463860375
22.8094759,0.0797755184840866
23.02740097,0.0801433786183603
23.25294662,0.0801091872233779
23.48131537,0.0799267023560634
23.70488644,0.079946845376956
23.94860053,0.0800367680411518
24.17183638,0.0800266566554708
24.4092834,0.0799810512231849
24.62358594,0.079978857021223
24.86463332,0.0799936047820619
