timestamp_seconds,force_filtered
0.0813150405883789,0.0799995481714785
0.0813853740692139,0.0799983764746154
0.0814492702484131,0.080001012018539
0.081512451171875,0.0800036364189283
0.0815753936767578,0.0799977332517211
0.0816361904144287,0.0799918550441233
0.081697940826416,0.0800050771280974
0.0817584991455078,0.0800182433068193
0.0818302631378174,0.0799886281022212
0.0818929672241211,0.0799591381158173
0.0819556713104248,0.0800254711042584
0.0820176601409912,0.0800915236253803
0.0820872783660889,0.0799429490868316
0.082148551940918,0.0797950027470716
0.0822091102600098,0.0801277842803317
0.0822710990905762,0.0804591587556647
0.0823321342468262,0.079713785051042
0.0823943614959717,0.0789715629199068
0.0824553966522217,0.0806410734120624
0.0825161933898926,0.0823035248026937
0.0825777053833008,0.0785640819531916
0.0826387405395508,0.074840453225415
0.0826997756958008,0.0832168007567571
0.082761287689209,0.0915576529867647
0.0828285217285156,0.0727800014985992
0.257045030593872,0.0540837331962044
0.481730937957764,0.0965485369647984
0.730072975158691,0.138783546318428
0.940023899078369,0.0334063569413065
1.16697263717651,-0.0702553575051278
1.40060949325562,0.425167575389993
1.61725163459778,2.03139958537312
1.84830617904663,4.53072386667579
2.08538293838501,7.00866360479937
2.3072874546051,8.55607492445689
2.54315304756165,8.98781455332421
2.77272796630859,8.85113298004021
2.99537777900696,8.73080713802374
3.21683359146118,8.7575960045791
3.46490144729614,8.80140088288496
3.66931080818176,8.79718151750161
3.9178261756897,8.77680451968209
4.14026236534119,8.79439882383523
4.37227153778076,8.85599722896518
4.5976722240448,8.84530559924574
4.82773113250732,8.63072935242601
5.05825710296631,8.28984705802892
5.27185583114624,8.04784467052542
5.50977492332458,7.99754184310018
5.72386527061462,8.07456762475972
5.96216344833374,8.22657872845441
6.19522547721863,8.41156047305419
6.41304135322571,8.54184336220795
6.65584969520569,8.5761928941639
6.87580513954163,8.57185620153408
7.09641718864441,8.58662768581928
7.32402682304382,8.60724476266539
7.54860687255859,8.58766133530971
7.7974419593811,8.51401966770656
8.02474975585938,8.42158309433488
8.22990202903748,8.35149891247684
8.47734379768372,8.31261178983967
8.70012283325195,8.29694415502415
8.92224264144897,8.29490820655584
9.14830493927002,8.30084432749578
9.38438034057617,8.34775695097236
9.6188440322876,8.4792787613694
9.82681322097778,8.63951770401882
10.0575380325317,8.71015650379896
10.2823510169983,8.71047614600473
10.5285422801971,8.79551927286536
10.7540349960327,8.98832579676853
10.9771070480347,9.09385544800406
11.2029538154602,8.96929480665113
11.4385402202606,8.72203748757095
11.6728706359863,8.54908984782034
11.8827366828918,8.51837284370002
12.1174523830414,8.57624933992806
12.3460335731506,8.63946442945332
12.5750160217285,8.64014875159016
12.8025190830231,8.57799181631441
13.0307013988495,8.51457061489022
13.2584588527679,8.46724197029222
13.4897141456604,8.38753880595626
13.7207231521606,8.26942082141574
13.9306213855743,8.16855600645638
14.1789648532867,8.10104379364659
14.4079954624176,8.04958943376667
14.6320402622223,8.07554929429694
14.8505053520203,8.26191822092107
15.0774400234222,8.53052923449125
15.3017401695251,8.69792246380769
15.5324032306671,8.70808378993856
15.7642755508423,8.63683539698573
15.98854804039,8.54018343337178
16.2124555110931,8.46573679830389
16.4386646747589,8.48363070983918
16.6653904914856,8.567144650953
16.9153113365173,8.59362443570739
17.1426889896393,8.53406031263527
17.3571534156799,8.47614618710169
17.588577747345,8.45871993000753
17.813928604126,8.4623529527659
18.0453209877014,8.52083305033181
18.274665594101,8.64876931578995
18.5001711845398,8.71044608544109
18.7234194278717,8.56903478971371
18.9519424438477,8.33097773157652
19.193498134613,8.22114491817272
19.4244854450226,8.24935219568263
19.6330802440643,8.2876132163193
19.8690540790558,8.4463738678472
20.1039657592773,8.87494224319529
20.3346321582794,9.07905543291037
20.5623400211334,8.2175995496311
20.7906737327576,6.4274379185155
21.0144147872925,4.82694061154603
21.2276148796082,3.78003748243582
21.4630432128906,2.5226983767468
21.6993539333344,0.908370206374083
21.9308884143829,-0.114126989998727
22.145391702652,-0.129306700326432
22.3696305751801,0.159732674768301
22.5994548797607,0.16618573623575
22.8294818401337,0.043879245941989
23.0503339767456,0.0438651473391214
23.281537771225,0.0979512230607717
23.5163037776947,0.0909917407681347
23.7490649223328,0.0674306348454507
23.9827642440796,0.0977770304791667
24.1953239440918,0.157005048929363
24.427401304245,0.188411431082753
24.6524708271027,0.187200699152677
24.8790621757507,0.178453907294366
