timestamp_seconds,force_value
0.08830714225769043,0.08
0.0883941650390625,0.08
0.08849573135375977,0.08
0.08857560157775879,0.08
0.0886542797088623,0.08
0.0887296199798584,0.08
0.08880734443664551,0.08
0.08889102935791016,0.08
0.08896708488464355,0.08
0.08904528617858887,0.08
0.08911824226379395,0.08
0.08919501304626465,0.08
0.08927083015441895,0.08
0.08934569358825684,0.08
0.08942198753356934,0.08
0.0894930362701416,0.08
0.08956599235534668,0.08
0.08965325355529785,0.08
0.08973097801208496,0.08
0.08980917930603027,0.08
0.08987879753112793,0.08
0.0899500846862793,1.78
0.09002304077148438,3.18
0.09009432792663574,4.56
0.09017229080200195,5.57
0.22458910942077637,6.46
0.4492650032043457,6.87
0.6812586784362793,7.02
0.9233856201171875,6.7
1.1564929485321045,6.55
1.3663330078125,6.8
1.5894804000854492,6.8
1.8216772079467773,6.52
2.053873062133789,6.28
2.2862696647644043,6.45
2.523993492126465,6.59
2.7378790378570557,6.45
2.9754717350006104,6.26
3.1930339336395264,6.46
3.438619613647461,6.65
3.6554226875305176,6.55
3.8745641708374023,6.33
4.115245342254639,6.21
4.338071823120117,6.5
4.558136224746704,6.59
4.785633087158203,6.59
5.030587196350098,6.52
5.235882043838501,6.8
5.487721920013428,6.85
5.718282461166382,6.83
5.920077562332153,6.82
6.148862361907959,6.83
6.383103132247925,6.83
6.618007183074951,6.9
6.85624623298645,6.78
7.062198638916016,6.46
7.303110122680664,6.6
7.5173821449279785,6.93
7.759295225143433,6.88
7.97297215461731,6.59
8.212579011917114,6.77
8.429203271865845,7.17
8.668627977371216,6.95
8.883745431900024,6.64
9.121504306793213,6.78
9.346325397491455,7.09
9.57528567314148,6.95
9.79604983329773,6.78
10.039803981781006,6.85
10.26086950302124,7.1
10.495754957199097,6.96
10.710319995880127,6.61
10.947254180908203,6.72
11.180552244186401,7.05
11.401398420333862,6.97
11.62407636642456,6.64
11.855235815048218,6.85
12.084784746170044,7.21
12.321706533432007,6.97
12.53951644897461,6.53
12.759650945663452,6.7
12.996368408203125,6.9
13.233655452728271,6.74
13.459270477294922,6.55
13.687011003494263,6.75
13.912450551986694,6.93
14.138751745223999,6.83
14.356067895889282,6.48
14.593791723251343,6.61
14.828958749771118,6.96
15.051719427108765,7.06
15.275938272476196,6.85
15.498773097991943,7.04
15.745031595230103,7.29
15.969930410385132,7.2
16.193553686141968,6.77
16.412084817886353,6.85
16.65095567703247,7.15
16.869290113449097,6.88
17.112403392791748,6.55
17.33986473083496,6.76
17.56365990638733,7.05
17.78528070449829,6.78
18.011000633239746,5.79
18.25102186203003,4.9
18.47235417366028,3.76
18.69492816925049,2.16
18.918315172195435,0.08
19.15652060508728,0.08
19.380078315734863,0.08
19.604498147964478,0.08
19.835875749588013,0.08
20.060550928115845,0.08
20.303019523620605,0.08
20.523561000823975,0.08
20.741368532180786,0.08
20.97997546195984,0.08
21.199063301086426,0.08
21.443861484527588,0.08
21.66714358329773,0.08
21.895302534103394,0.08
22.118924617767334,0.08
22.35411810874939,0.08
22.571674823760986,0.08
22.809475898742676,0.08
23.027400970458984,0.08
23.252946615219116,0.08
23.48131537437439,0.08
23.704886436462402,0.08
23.94860053062439,0.08
24.171836376190186,0.08
24.40928339958191,0.08
24.62358593940735,0.08
24.864633321762085,0.08
