timestamp_seconds,force_value
0.08261632919311523,0.08
0.08269286155700684,0.08
0.08278560638427734,0.08
0.08287811279296875,0.08
0.08296084403991699,0.08
0.08302617073059082,0.08
0.08308959007263184,0.08
0.08316254615783691,0.08
0.08322668075561523,0.08
0.0832986831665039,0.08
0.08336162567138672,0.08
0.08342409133911133,0.08
0.08349251747131348,0.08
0.08355569839477539,0.08
0.08362579345703125,0.08
0.08368921279907227,0.08
0.08375144004821777,0.08
0.08381986618041992,0.08
0.08388257026672363,0.08
0.08394527435302734,0.08
0.0840153694152832,0.08
0.08407783508300781,0.08
0.08414578437805176,0.08
0.08422040939331055,0.08
0.13677310943603516,0.08
0.3280928134918213,0.08
0.5555658340454102,0.08
0.7956874370574951,0.08
1.0072474479675293,0.08
1.2450103759765625,0.08
1.4704439640045166,1.69
1.7080144882202148,2.22
1.9334454536437988,2.9
2.151641845703125,3.78
2.385033130645752,4.35
2.623318910598755,5.15
2.8478829860687256,6.77
3.058540105819702,8.28
3.3045005798339844,9.96
3.52709698677063,11.71
3.757199764251709,12.66
3.985891342163086,12.31
4.221149444580078,11.26
4.431510925292969,8.79
4.670792579650879,6.94
4.888433218002319,6.08
5.130234956741333,6.41
5.352415323257446,7.08
5.569265365600586,9.24
5.812893390655518,11.36
6.03005838394165,11.93
6.254112005233765,11.88
6.499485492706299,11.86
6.724223613739014,10.93
6.947324275970459,9.78
7.174840211868286,8.87
7.406848907470703,7.4
7.634121656417847,5.84
7.8620994091033936,6.06
8.091376781463623,6.73
8.32251524925232,7.62
8.53304934501648,9.56
8.763573408126831,11.8
8.992051362991333,12.5
9.222953081130981,12.45
9.447845220565796,11.62
9.682034492492676,9.76
9.91492223739624,7.44
10.132756233215332,5.31
10.372206926345825,3.81
10.600587129592896,4.0
10.830242395401001,5.23
11.03974986076355,7.17
11.279747486114502,9.21
11.497604846954346,10.93
11.734823942184448,11.7
11.95490312576294,12.23
12.199004650115967,12.64
12.413543701171875,12.85
12.640512466430664,13.23
12.88155722618103,12.85
13.095492601394653,12.61
13.320700407028198,11.99
13.568497657775879,11.15
13.791324615478516,10.31
14.014490842819214,10.31
14.252746820449829,9.89
14.467377424240112,9.17
14.706335544586182,7.68
14.920865297317505,6.99
15.16184687614441,6.93
15.386152029037476,7.2
15.604731798171997,8.53
15.847234725952148,10.79
16.066413164138794,12.24
16.281934022903442,11.78
16.526333570480347,11.0
16.739036798477173,9.8
16.981475830078125,8.26
17.200944185256958,5.92
17.422746419906616,4.49
17.66873025894165,5.39
17.892096042633057,6.27
18.11211848258972,7.74
18.35455870628357,9.94
18.574167490005493,12.48
18.789395570755005,12.77
19.031325101852417,12.7
19.251477479934692,12.49
19.474681615829468,11.87
19.720686674118042,10.97
19.94522714614868,8.72
20.173749685287476,6.71
20.397581577301025,5.2
20.615639448165894,3.45
20.85596013069153,1.43
21.07171940803528,1.23
21.316643476486206,1.23
21.54033064842224,0.08
21.758014678955078,0.08
22.004472732543945,0.08
22.220869302749634,0.08
22.438279628753662,0.08
22.672344207763672,0.08
22.914493083953857,0.08
23.13260006904602,0.08
23.35357117652893,0.08
23.601391792297363,0.08
23.82387685775757,0.08
24.047409296035767,0.08
24.262166738510132,0.08
24.502207040786743,0.08
24.72224497795105,0.08
24.95782446861267,0.08
