timestamp_seconds,force_value
0.10477828979492188,0.08
0.20538043975830078,0.08
0.3061695098876953,0.8
0.4104502201080322,0.25
0.511080265045166,0.08
0.6163699626922607,0.08
0.7171387672424316,0.47
0.8176753520965576,0.08
0.9182310104370117,0.08
1.0208072662353516,0.08
1.1226556301116943,0.08
1.2351667881011963,0.08
1.335855484008789,0.62
1.4502694606781006,0.08
1.5526258945465088,0.08
1.6570565700531006,0.31
1.7701411247253418,0.08
1.8795068264007568,0.08
1.9833831787109375,0.08
2.087994337081909,0.21
2.1912786960601807,0.08
2.2963948249816895,0.21
2.408137083053589,0.42
2.5178396701812744,0.08
2.6221561431884766,0.08
2.7258880138397217,0.58
2.838726282119751,0.08
2.9481589794158936,0.08
3.051659107208252,0.08
3.157017469406128,0.08
3.261017322540283,0.08
3.3694772720336914,0.08
3.476407527923584,0.08
3.5808725357055664,0.08
3.685183525085449,0.08
3.7898454666137695,0.18
3.904092788696289,0.08
4.0124053955078125,0.08
4.121174573898315,0.08
4.2285542488098145,0.08
4.338648796081543,0.08
4.448144197463989,0.08
4.562770843505859,0.08
4.665104866027832,0.08
4.767016410827637,0.08
4.872111558914185,13.66
4.9768431186676025,18.14
5.0852320194244385,18.55
5.200833320617676,18.59
5.310033559799194,18.46
5.419744491577148,18.92
5.529626131057739,19.2
5.631425380706787,19.14
5.740968227386475,18.7
5.8495192527771,17.71
5.957711935043335,12.94
6.060194969177246,4.41
6.16837477684021,0.08
6.27800726890564,0.08
6.384999990463257,0.21
6.495432138442993,0.08
6.603170156478882,0.44
6.713268756866455,0.18
6.823901176452637,0.18
6.933633089065552,0.13
7.043893337249756,0.42
7.15198016166687,0.08
7.261159420013428,0.18
7.36973762512207,0.7
7.480361223220825,0.08
7.589745998382568,0.08
7.692861795425415,0.08
7.8016791343688965,0.25
7.90985631942749,0.08
8.019965171813965,0.08
8.129186630249023,0.08
8.238246440887451,0.08
8.346614599227905,0.08
8.45631718635559,0.58
8.565966844558716,0.18
8.67708444595337,0.08
8.791152000427246,0.72
8.901710987091064,0.08
9.012035131454468,0.08
9.121699333190918,0.08
9.228330373764038,0.08
9.336556196212769,0.08
9.44732141494751,0.08
9.557072639465332,0.56
9.665539741516113,0.08
9.76844048500061,5.69
9.878568410873413,11.78
9.992296934127808,13.73
10.101832866668701,15.03
10.211466312408447,16.5
10.312311887741089,16.79
10.421923160552979,17.06
10.522869110107422,17.13
10.632474660873413,17.36
10.747654914855957,17.2
10.84943151473999,17.2
10.954549074172974,13.88
11.057353496551514,14.23
11.158609867095947,16.27
11.259426593780518,17.06
11.425933361053467,16.01
