timestamp_seconds,force_value
0.061303138732910156,10.55
0.0613713264465332,10.05
0.06150174140930176,10.1
0.061567068099975586,10.1
0.06162095069885254,9.87
0.06168246269226074,10.01
0.0617365837097168,9.9
0.06180000305175781,10.11
0.06186485290527344,10.0
0.0619204044342041,9.89
0.06197810173034668,9.98
0.06203889846801758,9.96
0.06209921836853027,10.06
0.062158823013305664,10.1
0.062221527099609375,10.01
0.06228518486022949,10.17
0.06234455108642578,10.11
0.06241011619567871,10.19
0.062478065490722656,10.14
0.06253242492675781,9.83
0.06259417533874512,10.1
0.06265401840209961,9.85
0.06272411346435547,10.12
0.06279659271240234,10.14
0.0628657341003418,9.96
0.06293249130249023,10.1
0.06299400329589844,9.85
0.06305503845214844,10.01
0.0631098747253418,9.89
0.06316733360290527,9.87
0.06322693824768066,10.03
0.06328511238098145,9.85
0.06333518028259277,9.87
0.063385009765625,9.87
0.06344103813171387,9.76
0.0634908676147461,9.83
0.06354022026062012,9.69
0.06359195709228516,9.75
0.0636444091796875,9.96
0.06369447708129883,9.78
0.06374883651733398,9.71
0.06379938125610352,9.85
0.06384897232055664,9.62
0.10715150833129883,9.64
0.10720372200012207,9.67
0.13629913330078125,9.61
0.18644118309020996,9.69
0.20960068702697754,9.67
0.23771095275878906,9.6
0.2630279064178467,9.73
0.31749606132507324,9.53
0.3423197269439697,9.73
0.36623358726501465,9.7
0.3920938968658447,9.83
0.42022275924682617,9.89
0.4684326648712158,9.61
0.4921996593475342,10.44
0.5168530941009521,9.83
0.5637364387512207,9.87
0.5878608226776123,10.06
0.611663818359375,9.9
0.660008430480957,10.55
0.6837918758392334,11.0
0.7091202735900879,11.48
0.7582371234893799,12.04
0.7820539474487305,12.29
0.8057942390441895,12.71
0.8509509563446045,12.85
0.8722286224365234,12.96
0.9144763946533203,13.12
0.9386944770812988,12.97
0.9611818790435791,13.12
1.0077991485595703,13.08
1.0298759937286377,12.96
1.073472499847412,13.0
1.0955331325531006,13.0
1.1404924392700195,13.19
