timestamp_seconds,force_value
0.08555245399475098,0.08
0.08562946319580078,0.08
0.08570194244384766,0.08
0.08577203750610352,0.08
0.08584237098693848,0.08
0.08591222763061523,0.08
0.08598089218139648,0.08
0.08604717254638672,0.08
0.08611226081848145,0.08
0.08617854118347168,0.08
0.08624744415283203,0.08
0.08631062507629395,0.08
0.08637356758117676,0.08
0.08643579483032227,0.08
0.08649849891662598,0.08
0.08656024932861328,0.08
0.08663773536682129,0.08
0.08670282363891602,0.08
0.08677434921264648,0.08
0.0868370532989502,0.08
0.08690214157104492,0.08
0.08696627616882324,0.08
0.08703041076660156,0.08
0.08709311485290527,0.08
0.08715558052062988,0.08
0.08721756935119629,0.08
0.08733797073364258,0.08
0.08740758895874023,0.08
0.08747100830078125,0.08
0.08753490447998047,0.08
0.08759808540344238,0.08
0.0876617431640625,0.08
0.08772444725036621,0.08
0.08778762817382812,0.08
0.08785152435302734,0.08
0.0879204273223877,0.08
0.0879831314086914,0.08
0.08804607391357422,0.08
0.08810949325561523,0.08
0.08817267417907715,0.08
0.08823704719543457,0.08
0.08830595016479492,0.08
0.08837389945983887,0.08
0.0884408950805664,0.08
0.08850526809692383,0.08
0.08856964111328125,0.08
0.08863687515258789,0.08
0.08870649337768555,0.08
0.08877348899841309,0.08
0.08884048461914062,0.08
0.08890748023986816,0.08
0.0889747142791748,0.08
0.14269328117370605,0.08
0.1427607536315918,0.08
0.17309808731079102,0.08
0.20397710800170898,0.08
0.23436284065246582,0.08
0.2681457996368408,0.08
0.29735708236694336,0.08
0.32800936698913574,0.08
0.35689735412597656,0.08
0.41565823554992676,0.08
0.44777750968933105,0.08
0.47772741317749023,0.08
0.5074925422668457,0.08
0.5374660491943359,0.08
0.5668654441833496,0.08
0.5948834419250488,0.08
0.6240236759185791,0.08
0.6541032791137695,0.08
0.6829280853271484,0.08
0.7118971347808838,0.08
0.7415878772735596,0.08
0.7727668285369873,0.08
0.8022682666778564,0.08
0.8619012832641602,0.08
0.8906376361846924,0.08
0.9211916923522949,0.08
0.95188307762146,0.08
0.9804778099060059,0.08
1.0099177360534668,0.08
1.042409896850586,0.08
1.0741255283355713,0.08
1.1042180061340332,0.08
1.1345586776733398,0.08
1.1641323566436768,0.08
1.1934072971343994,0.08
1.2222282886505127,0.08
1.2525060176849365,0.08
1.3048863410949707,0.08
1.3312218189239502,0.08
1.3580100536346436,0.08
1.383958339691162,0.08
1.410871982574463,0.08
1.4630515575408936,0.08
1.4882843494415283,0.08
1.5140061378479004,0.08
1.5407919883728027,0.08
1.5679702758789062,0.08
1.6207258701324463,0.08
1.6472764015197754,0.08
1.6755242347717285,0.08
1.7025463581085205,0.08
1.7292206287384033,0.08
1.7828459739685059,0.08
1.8093206882476807,0.08
1.8364040851593018,0.08
1.8643057346343994,0.08
1.8906750679016113,0.08
1.917733907699585,0.08
1.9728238582611084,0.08
2.000340223312378,0.08
2.0283563137054443,0.08
2.055640697479248,0.08
2.0835447311401367,0.08
2.1117193698883057,0.08
2.167365074157715,0.08
2.1951472759246826,0.08
2.224860429763794,0.08
2.255206823348999,0.08
2.2854669094085693,0.08
2.3128271102905273,0.08
2.3404910564422607,0.08
2.368556022644043,0.08
2.396286725997925,0.08
2.4500036239624023,0.08
2.4788599014282227,0.08
2.506059169769287,0.08
2.5348312854766846,0.08
2.564480781555176,0.08
2.5924782752990723,0.08
2.6213808059692383,0.08
2.6502652168273926,0.08
2.706665277481079,0.08
2.7350192070007324,0.08
2.763359308242798,0.08
2.7915704250335693,0.08
2.820669174194336,0.08
2.8492398262023926,0.08
2.878378391265869,0.08
2.908806562423706,0.08
2.9378910064697266,0.08
2.9951584339141846,0.08
3.021355390548706,0.08
3.047198534011841,0.08
3.073498010635376,0.08
3.100447654724121,0.08
3.1542844772338867,0.08
3.1821789741516113,0.08
3.2081048488616943,0.08
3.23468017578125,0.08
3.260974645614624,0.08
3.2871296405792236,0.08
3.3390088081359863,0.08
3.3649818897247314,0.08
3.3934214115142822,0.08
3.4220051765441895,0.08
3.449481248855591,0.08
3.503209352493286,0.08
3.5262255668640137,0.08
3.5490705966949463,0.08
3.594285249710083,0.08
3.6169486045837402,0.08
3.639667510986328,0.08
3.6854803562164307,0.08
3.7094967365264893,0.08
3.7331013679504395,0.08
3.7792301177978516,0.08
3.803041696548462,0.08
3.8502652645111084,0.08
3.8738932609558105,0.08
3.8970296382904053,0.08
3.9449830055236816,0.08
3.9678895473480225,0.08
3.991717576980591,0.08
4.038003444671631,0.08
4.062551259994507,0.08
4.087061166763306,0.08
4.1373045444488525,0.08
4.160656690597534,0.08
4.183851718902588,0.08
4.231850862503052,0.08
4.256113767623901,0.08
4.281122922897339,0.08
4.32839298248291,0.08
4.352031230926514,0.08
4.376419305801392,0.08
4.424808502197266,0.08
4.450444459915161,0.08
4.474396705627441,0.08
4.499023199081421,0.08
4.547723293304443,0.08
4.572913408279419,0.08
4.597919702529907,0.08
4.647509813308716,0.08
4.672253131866455,0.08
4.696761846542358,0.08
4.743138551712036,0.08
4.766654968261719,0.08
4.789815425872803,0.08
4.836746692657471,0.08
4.859748601913452,0.08
4.883171796798706,0.08
4.929773330688477,0.08
4.9541449546813965,0.08
4.978883266448975,0.08
5.027651071548462,0.08
5.053022384643555,0.08
5.077545166015625,0.08
5.1272289752960205,0.08
5.152348518371582,0.08
5.177125692367554,0.08
5.20217227935791,0.08
5.2511866092681885,0.08
5.275864362716675,0.08
5.30038046836853,0.08
5.326306581497192,0.08
5.376749753952026,0.08
5.400344371795654,0.08
5.426476240158081,0.08
5.475758790969849,0.08
5.501389980316162,0.08
5.525006294250488,0.08
5.5732102394104,0.08
5.597787618637085,0.08
5.6231584548950195,0.08
5.647275447845459,0.08
5.695870637893677,0.08
5.720355033874512,0.08
5.745556831359863,0.08
5.794515371322632,0.08
5.818674802780151,0.08
5.844448804855347,0.08
5.870290994644165,0.08
5.920224666595459,0.08
5.944331884384155,0.08
5.968673467636108,0.08
6.017828464508057,0.08
6.042909860610962,0.08
6.067591428756714,0.08
6.092758893966675,0.08
6.142117261886597,0.08
6.167200565338135,0.08
6.1922242641448975,0.08
6.218605279922485,0.08
6.26948094367981,0.08
6.295238971710205,0.08
6.320669174194336,0.08
6.346866846084595,0.08
6.39601993560791,0.08
6.420491456985474,0.08
6.44524884223938,0.08
6.495432376861572,0.08
6.520592927932739,0.08
6.5470685958862305,0.08
6.572769403457642,0.08
6.623620986938477,0.08
6.649149417877197,0.08
6.675240755081177,0.08
6.6997902393341064,0.08
6.7489964962005615,0.08
6.7745349407196045,0.08
6.8001708984375,0.08
6.825481653213501,0.08
6.8769214153289795,0.08
6.902575254440308,0.08
6.928330659866333,0.08
6.954327344894409,0.08
7.0042712688446045,0.08
7.031058311462402,0.08
7.057371139526367,0.08
7.085590839385986,0.08
7.1114325523376465,0.08
7.161027431488037,0.08
7.185805559158325,0.08
7.210807800292969,0.08
7.260971307754517,0.08
7.285892486572266,0.08
7.310612916946411,0.08
7.336305379867554,0.08
7.3875250816345215,0.08
7.41401219367981,0.08
7.440540552139282,0.08
7.467270135879517,0.08
7.49373984336853,0.08
7.545642852783203,0.08
7.571186065673828,0.08
7.59901237487793,0.08
7.623960256576538,0.08
7.676799774169922,0.08
7.703072547912598,0.44
7.726238250732422,0.87
7.74975848197937,0.83
7.797026634216309,1.07
7.821544408798218,1.29
7.845849990844727,1.61
7.896294593811035,2.05
7.922912359237671,2.29
7.948586940765381,2.59
7.971637487411499,2.99
8.01731276512146,3.17
8.039121150970459,3.25
8.08077359199524,3.34
8.100830316543579,3.45
8.142467260360718,3.65
8.162532806396484,3.79
8.20543098449707,3.82
8.22724175453186,3.99
8.27014684677124,4.35
8.292344808578491,4.56
8.334712505340576,4.67
8.355138540267944,4.97
8.396985292434692,5.46
8.417946338653564,5.77
8.461140155792236,6.0
8.483440160751343,6.26
8.527817726135254,6.35
8.55048656463623,6.59
8.595848321914673,6.69
8.620752573013306,6.81
8.643842220306396,7.1
8.687249898910522,7.21
8.70791745185852,7.51
8.749149799346924,7.49
8.770643949508667,7.51
8.812949657440186,7.63
8.833210945129395,7.72
8.875464677810669,7.82
8.896934270858765,7.89
8.937750339508057,7.92
8.959433794021606,8.02
9.000979661941528,7.94
9.021506786346436,8.03
9.065048694610596,8.08
9.08696699142456,8.04
9.12914752960205,8.19
9.149799346923828,8.2
9.193043231964111,8.43
9.213971376419067,8.5
9.256349086761475,8.43
9.277699947357178,8.69
9.32175874710083,8.62
9.3434419631958,8.83
9.386762857437134,8.87
9.4094979763031,8.72
9.45495080947876,8.9
9.477087497711182,8.83
9.49874997138977,8.98
9.5413076877594,8.99
9.56179928779602,8.9
9.602901935577393,9.0
9.645406007766724,9.12
9.666927099227905,9.32
9.689470052719116,9.2
9.733536958694458,9.27
9.755918502807617,9.34
9.79838752746582,9.4
9.819968938827515,9.58
9.863700866699219,9.58
9.885986566543579,9.55
9.92986249923706,9.71
9.953336238861084,9.75
9.976012945175171,9.88
10.019543647766113,9.85
10.041646718978882,9.96
10.08594822883606,10.01
10.106810569763184,10.17
10.148532629013062,10.31
10.169913291931152,10.21
10.215083837509155,10.43
10.237678527832031,10.35
10.281073093414307,10.54
10.302962303161621,10.69
10.325791120529175,10.64
10.36907696723938,10.88
10.390811681747437,10.83
10.432980298995972,11.0
10.454496383666992,10.92
10.498111009597778,10.82
10.520076990127563,11.14
10.566082239151001,11.17
10.588495254516602,11.35
10.633924007415771,11.48
10.6572847366333,11.44
10.680114984512329,11.63
10.723757028579712,11.6
10.745344161987305,11.82
10.788732051849365,12.02
10.810458421707153,12.01
10.854312658309937,12.21
10.876307964324951,12.18
10.919238090515137,12.33
10.940657615661621,12.46
10.963413953781128,12.42
11.008674144744873,12.52
11.031776666641235,12.52
11.078733205795288,12.68
11.101755380630493,12.69
11.124397277832031,12.65
11.171486377716064,12.73
11.194840431213379,12.56
11.217777252197266,12.81
11.2643563747406,12.85
11.286620140075684,12.54
11.333178281784058,12.92
11.357151985168457,12.71
11.38099980354309,12.97
11.425808191299438,12.88
11.44803762435913,12.71
11.494655847549438,12.92
11.517741441726685,12.83
11.540990114212036,13.0
11.589582443237305,12.96
11.614542722702026,12.88
11.637429237365723,12.87
11.6860933303833,13.02
11.711652755737305,13.03
11.734887599945068,12.98
11.781285047531128,12.96
11.805060625076294,12.88
11.829103231430054,13.18
11.877506732940674,13.18
11.90089750289917,12.98
11.924688577651978,13.3
11.972235202789307,13.3
11.995604276657104,13.45
12.018372058868408,13.6
12.062856912612915,13.45
12.085797309875488,13.75
12.134082078933716,13.63
12.157520294189453,13.89
12.181664228439331,13.93
12.228317499160767,13.83
12.250807285308838,13.94
12.273052453994751,13.91
12.318360328674316,13.99
12.34263300895691,14.22
12.365926265716553,14.05
12.413022518157959,14.25
12.437021732330322,14.13
12.484768390655518,14.28
12.507826805114746,14.32
12.53166675567627,14.4
12.556416034698486,14.44
12.60082745552063,14.32
12.62416696548462,14.49
12.672190189361572,14.54
12.696659564971924,14.42
12.719892024993896,14.52
12.765847444534302,14.56
12.790040254592896,14.73
12.812623977661133,14.65
12.857716083526611,14.77
12.880674600601196,14.85
12.925845384597778,14.8
12.948061227798462,15.07
12.971988201141357,14.98
13.021095991134644,15.04
13.04623031616211,14.94
13.070496320724487,15.21
13.117531299591064,15.28
13.141666412353516,14.9
13.165165901184082,15.21
13.213402271270752,15.04
13.237200498580933,15.42
13.26063346862793,15.51
13.309693813323975,15.29
13.33427619934082,15.66
13.358879804611206,15.43
13.40833854675293,15.84
13.43300461769104,16.16
13.45747709274292,16.19
13.481033086776733,16.45
13.528486013412476,16.27
13.55190896987915,16.72
13.57717490196228,16.86
13.623989343643188,16.72
13.648467779159546,16.88
13.67355728149414,16.65
13.722213506698608,17.18
13.745768547058105,16.93
13.769314765930176,17.36
13.818697214126587,17.14
13.843299865722656,17.39
13.86726999282837,17.53
13.91706895828247,17.09
13.940368413925171,17.57
13.964373111724854,17.09
14.014314413070679,17.6
14.040164232254028,17.69
14.06365156173706,17.6
14.10910439491272,17.74
14.132190704345703,17.46
14.155954837799072,17.6
14.205519676208496,17.78
14.230802059173584,17.47
14.255158185958862,17.64
14.300880193710327,17.32
14.323583126068115,17.83
14.34645676612854,17.46
14.392160177230835,17.78
14.41474986076355,17.57
14.46054482460022,17.64
14.485234498977661,17.82
14.509225130081177,17.25
14.557427883148193,17.88
14.580967903137207,17.7
14.605589628219604,17.96
14.65099310874939,17.9
14.673798561096191,17.71
14.696956157684326,17.97
14.744692087173462,17.53
14.768131732940674,17.97
14.79163670539856,17.93
14.840115308761597,17.64
14.863171577453613,17.97
14.885895729064941,17.71
14.932362079620361,17.93
14.95569372177124,17.71
15.002715110778809,17.76
15.0277578830719,17.83
15.053426027297974,17.95
15.077667713165283,18.17
15.126392841339111,17.62
15.152074813842773,18.07
15.176281929016113,17.95
15.224100828170776,18.17
15.248420238494873,18.21
15.27239465713501,17.58
15.321594476699829,18.19
15.344960451126099,17.83
15.369991302490234,18.07
15.421221017837524,17.81
15.4462251663208,17.97
15.470511674880981,18.13
15.494351387023926,17.78
15.541696548461914,18.07
15.565277814865112,18.33
15.58877182006836,18.02
15.635772705078125,18.17
15.659688234329224,18.14
15.684912204742432,18.12
15.734523057937622,17.88
15.760979175567627,18.31
15.785512685775757,17.6
15.833560705184937,17.75
15.858110189437866,17.27
15.883086442947388,16.32
15.908244132995605,15.73
15.957392930984497,13.81
15.982640504837036,11.92
16.00660014152527,9.6
16.052510499954224,6.97
16.07723355293274,5.08
16.10118269920349,4.42
16.15075397491455,4.52
16.174274682998657,4.28
16.198514938354492,3.79
16.24644136428833,3.36
16.270180225372314,3.15
16.293880224227905,3.01
16.342687606811523,2.76
16.365602493286133,2.47
16.389283657073975,2.75
16.437551021575928,2.86
16.460710525512695,2.99
16.484220027923584,3.21
16.53151559829712,3.82
16.55625295639038,4.26
16.580777406692505,4.92
16.629122734069824,5.69
16.65291166305542,7.08
16.6768901348114,8.03
16.72360372543335,8.84
16.747337341308594,9.48
16.77059531211853,10.17
16.81648874282837,10.86
16.839314222335815,11.17
16.863606452941895,11.65
16.911195755004883,11.69
16.93391442298889,12.19
16.957799911499023,12.46
17.006324768066406,12.69
17.02968978881836,13.2
17.05318546295166,13.18
17.101926803588867,13.71
17.125954151153564,13.91
17.150974988937378,13.99
17.20232915878296,14.28
17.226954221725464,14.31
17.25279211997986,14.58
17.27835750579834,14.59
17.32608461380005,14.63
17.349871397018433,14.92
17.37361168861389,14.81
17.42340660095215,15.1
17.448124885559082,15.28
17.47279167175293,15.45
17.52200937271118,15.3
17.547594785690308,15.66
17.5714852809906,15.81
17.5950984954834,15.51
17.64601230621338,15.59
17.67141318321228,14.63
17.696237802505493,13.67
17.746840953826904,11.97
17.771695852279663,10.33
17.7979633808136,9.73
17.822650909423828,8.99
17.87064290046692,9.2
17.894553899765015,9.39
17.918225526809692,9.85
17.96548819541931,10.3
17.989858627319336,10.35
18.01377820968628,10.71
18.060274600982666,10.89
18.083266019821167,11.0
18.106724500656128,11.3
18.15529751777649,11.48
18.178896188735962,11.74
18.20341181755066,11.82
18.250696420669556,11.78
18.273772954940796,12.28
18.29683518409729,12.21
18.343111038208008,12.57
18.36665415763855,12.82
18.4124436378479,12.85
18.43688201904297,12.98
18.460743188858032,13.08
18.50850200653076,13.14
18.532684087753296,13.31
18.55669379234314,13.35
18.603983163833618,13.45
18.62746524810791,13.42
18.65080690383911,13.59
18.696606636047363,13.67
18.71947741508484,13.6
18.742884874343872,13.62
18.79021906852722,13.67
18.813734531402588,13.87
18.837570428848267,13.81
18.88614296913147,13.89
18.91020917892456,13.91
18.93427562713623,13.89
18.983270168304443,14.11
19.007938146591187,14.13
19.03168749809265,14.08
19.078858613967896,14.36
19.103094577789307,14.53
19.12704038619995,14.86
19.175817012786865,14.79
19.200151443481445,15.45
19.22519874572754,15.38
19.272497177124023,15.78
19.295992374420166,16.01
19.320868015289307,15.62
19.37120032310486,16.08
19.39474368095398,15.23
19.418930292129517,14.86
19.443272829055786,13.24
19.49223256111145,11.5
19.517372608184814,10.55
19.54230570793152,10.28
19.591050624847412,10.78
19.61501693725586,11.26
19.639899969100952,11.58
19.68909215927124,11.89
19.713558435440063,12.02
19.73821520805359,12.53
19.762524366378784,12.96
19.811416387557983,13.26
19.83519172668457,13.79
19.858916759490967,14.32
19.908546924591064,14.79
19.93321466445923,15.07
19.95830488204956,15.11
20.009103536605835,15.4
20.03351402282715,15.54
20.056775331497192,15.88
20.102863073349,15.73
20.12643051147461,15.99
20.150742769241333,16.01
20.200014114379883,15.84
20.224636793136597,15.42
20.24789071083069,13.82
20.293721675872803,12.43
20.317994594573975,10.51
20.34141993522644,9.43
20.388620853424072,8.57
20.41183567047119,7.92
20.43486189842224,7.51
20.482494115829468,7.18
20.506605625152588,6.96
20.530799388885498,6.23
20.579704999923706,5.72
20.60326313972473,5.79
20.626366138458252,5.1
20.673290252685547,4.15
20.699031114578247,3.3
20.722985982894897,2.67
20.77144742012024,2.1
20.795372247695923,1.54
20.82056188583374,1.99
20.869324445724487,1.62
20.892770767211914,1.78
20.91683316230774,2.36
20.942036628723145,2.97
20.990347385406494,3.33
21.014939785003662,3.65
21.0396466255188,3.92
21.08863401412964,3.93
21.112379789352417,3.82
21.136364221572876,3.36
21.186942100524902,3.05
21.211521863937378,1.54
21.23686909675598,0.6
21.26122784614563,0.25
21.310670614242554,0.08
21.335877656936646,0.08
21.360917806625366,0.08
21.38663601875305,0.08
21.435980081558228,0.08
21.45978879928589,0.08
21.484039545059204,0.08
21.53274703025818,0.08
21.55668020248413,0.08
21.580608367919922,0.08
21.627973079681396,0.08
21.651763439178467,0.08
21.675750017166138,0.08
21.724073886871338,0.08
21.747880697250366,0.08
21.771658897399902,0.08
21.820618152618408,0.08
21.845762491226196,0.08
21.871190309524536,0.08
21.918474197387695,0.08
21.942131757736206,0.08
21.965960264205933,0.08
22.015406847000122,0.08
22.040016174316406,0.08
22.064972162246704,0.08
22.08944606781006,0.08
22.136915922164917,0.08
22.161179780960083,1.21
22.184712171554565,1.46
22.234898567199707,1.86
22.260080099105835,2.36
22.285051345825195,2.49
22.33275270462036,2.7
22.356922388076782,3.33
22.38176655769348,3.81
22.40575671195984,4.0
22.453959941864014,4.35
22.47852921485901,4.62
22.502328872680664,4.88
22.55084252357483,5.06
22.575698375701904,5.23
22.600672006607056,5.37
22.649390697479248,5.51
22.672502756118774,5.58
22.695530891418457,5.77
22.74266028404236,6.05
22.766109943389893,6.23
22.78942060470581,6.33
22.837340831756592,6.51
22.862647771835327,6.55
22.885990619659424,6.78
22.932347059249878,6.91
22.956090688705444,6.96
22.981088161468506,7.05
23.027780532836914,7.12
23.053220987319946,7.27
23.078835010528564,7.4
23.12729501724243,7.35
23.151061296463013,7.49
23.17489790916443,7.53
23.223695993423462,7.72
23.24887776374817,7.75
23.273303985595703,7.73
23.29742193222046,8.03
23.34536838531494,8.01
23.36990189552307,8.19
23.3945050239563,8.24
23.44458293914795,8.27
23.4681293964386,8.38
23.491774559020996,8.31
23.542234659194946,8.49
23.56580877304077,8.43
23.58936619758606,8.55
23.638348817825317,8.77
23.663472890853882,8.65
23.688339948654175,8.85
23.71304750442505,8.84
23.764164924621582,8.73
23.789509057998657,8.97
23.815092086791992,8.97
23.840214729309082,9.3
23.88813829421997,9.44
23.911785125732422,9.32
23.935537099838257,9.6
23.98295545578003,9.53
24.006799459457397,9.74
24.02982783317566,9.79
24.07623839378357,9.72
24.10061287879944,9.94
24.12462043762207,9.97
24.173332452774048,10.17
24.198545455932617,10.27
24.22196626663208,10.16
24.269795179367065,10.43
24.29389262199402,10.42
24.31885290145874,10.51
24.366015195846558,10.48
24.391148328781128,10.33
24.41550350189209,10.47
24.463680505752563,10.49
24.486597061157227,10.52
24.510340452194214,10.32
24.55918836593628,10.48
24.58231234550476,10.45
24.6053466796875,10.59
24.654167652130127,10.64
24.678734302520752,10.59
24.702539920806885,10.68
24.749683380126953,10.57
24.774199724197388,10.72
24.79860210418701,10.77
24.845773220062256,10.49
24.869566679000854,10.69
24.892692804336548,10.51
24.93926215171814,10.64
24.96475625038147,10.64
24.990050077438354,10.49
25.03832721710205,10.71
25.06214165687561,10.57
25.08603286743164,10.78
25.13370108604431,10.75
25.157525300979614,10.82
25.18114948272705,10.98
25.228742837905884,10.77
25.25219440460205,11.06
25.276046991348267,11.0
25.324435710906982,11.19
25.348772525787354,11.26
25.372496366500854,11.2
25.42142152786255,11.21
25.446099758148193,11.33
25.471635103225708,11.26
25.496268272399902,11.43
25.545358657836914,11.37
25.57000756263733,11.45
25.59627079963684,11.64
25.643490076065063,11.47
25.66915202140808,11.78
25.695415258407593,11.72
25.71986699104309,11.98
25.769455432891846,12.01
25.79540991783142,11.81
25.81937885284424,11.98
25.844343662261963,11.94
25.894569873809814,11.93
25.920499086380005,12.06
25.945077180862427,11.89
25.996872901916504,12.21
26.022024393081665,12.25
26.0465829372406,12.38
26.070775508880615,12.24
26.11886167526245,12.33
26.143654584884644,12.23
26.169161796569824,12.42
26.217849731445312,12.56
26.241349697113037,12.49
26.26464033126831,12.69
26.312674045562744,12.55
26.336050271987915,12.69
26.359063625335693,12.73
26.405853986740112,12.42
26.42949676513672,12.65
26.45366668701172,12.53
26.501490354537964,12.69
26.526987552642822,12.73
26.551902055740356,12.61
26.599672317504883,12.79
26.62442970275879,12.52
26.64741826057434,12.55
26.694612741470337,12.55
26.718368768692017,12.42
26.74350357055664,12.54
26.790938138961792,11.74
26.815298795700073,11.31
26.839537858963013,9.68
26.886733293533325,7.75
26.90999174118042,6.63
26.933252334594727,6.07
26.980666875839233,5.7
27.004881620407104,5.63
27.0303373336792,5.28
27.05489420890808,5.12
27.1046724319458,4.97
27.12913703918457,4.65
27.154155015945435,4.09
27.20437502861023,3.69
27.22997236251831,3.49
27.254278898239136,3.14
27.28022027015686,3.19
27.332118034362793,3.27
27.356887578964233,3.38
27.382222175598145,3.48
27.406659603118896,3.69
27.45435881614685,4.13
27.47808527946472,4.64
27.50163769721985,5.21
27.549421072006226,5.67
27.573013305664062,6.09
27.5978045463562,6.61
27.647470235824585,7.13
27.673393726348877,7.75
27.698350191116333,8.45
27.72353506088257,8.92
27.772934436798096,9.39
27.798637866973877,9.62
27.82325029373169,9.78
27.872624397277832,10.11
27.897737741470337,10.18
27.923112630844116,10.57
27.947006940841675,10.65
27.995535850524902,10.86
28.019559860229492,11.06
28.044209003448486,11.17
28.091958045959473,11.36
28.116726398468018,11.48
28.141164541244507,11.65
28.18904972076416,11.72
28.213078022003174,11.71
28.237203359603882,11.95
28.285680055618286,12.03
28.310630321502686,11.8
28.33582878112793,12.3
28.360299587249756,12.21
28.40851926803589,12.46
28.431302070617676,12.65
28.45607876777649,12.31
28.50427508354187,12.44
28.529265880584717,12.38
28.554689407348633,12.63
28.60382914543152,12.48
28.627156257629395,12.64
28.650370121002197,12.46
28.696500778198242,12.38
28.719690799713135,12.55
28.742790699005127,12.5
28.789151906967163,12.71
28.812567949295044,12.61
28.861321687698364,12.81
28.885173320770264,12.81
28.91085910797119,12.36
28.9349467754364,12.21
28.982900381088257,11.71
29.008079767227173,11.67
29.033320426940918,11.37
29.08404278755188,11.21
29.10857319831848,11.11
29.13354516029358,10.73
29.157256603240967,10.46
29.20516610145569,9.9
29.22988247871399,9.06
29.254103183746338,8.76
29.30514121055603,8.49
29.330066204071045,8.32
29.35382580757141,8.04
29.40249490737915,7.5
29.427003145217896,6.96
29.451236963272095,6.65
29.476147413253784,6.66
29.526161432266235,6.73
29.55044984817505,6.68
29.575941562652588,6.8
29.62597918510437,6.78
29.651090621948242,6.78
29.67475152015686,6.63
29.699467182159424,6.55
29.75033950805664,6.7
29.775771617889404,6.84
29.800960540771484,7.34
29.824965238571167,7.8
29.872276782989502,8.22
29.896347761154175,9.05
29.94331693649292,9.55
29.966920852661133,10.03
29.990829944610596,10.47
30.038990259170532,10.52
30.06353735923767,10.93
30.087416887283325,11.01
30.112422704696655,11.29
30.160429000854492,11.44
30.184441328048706,11.38
30.207408666610718,11.67
30.255769968032837,11.59
30.279399156570435,11.86
30.303805589675903,11.88
30.352513551712036,11.82
30.377484560012817,11.94
30.40224838256836,11.91
30.450404405593872,12.12
30.474323749542236,12.19
30.499043226242065,12.1
30.546286821365356,12.25
30.56960153579712,12.12
30.593505859375,12.31
30.64241886138916,12.37
30.666630506515503,12.21
30.690779209136963,12.44
30.739824056625366,12.22
30.76300072669983,12.5
30.78609013557434,12.35
30.83412504196167,12.42
30.8578200340271,12.56
30.880879878997803,12.38
30.930224418640137,12.79
30.95634651184082,12.61
30.981655836105347,12.69
31.005772352218628,12.81
31.053091049194336,12.92
31.07803511619568,12.97
31.10308074951172,12.83
31.15198278427124,13.02
31.17682433128357,12.87
31.201908111572266,13.02
31.25010371208191,12.86
31.274572134017944,12.09
31.301035404205322,11.67
31.324995279312134,10.55
31.37750267982483,9.43
31.402177333831787,8.52
31.428273677825928,7.77
31.453885793685913,7.3
31.501765727996826,6.95
31.52757453918457,6.98
31.554582118988037,6.78
31.57995629310608,6.52
31.630170583724976,6.35
31.654872179031372,6.26
31.679501056671143,6.0
31.72661805152893,5.53
31.751328229904175,5.4
31.777316570281982,5.3
31.802700519561768,4.93
31.85286593437195,4.75
31.87734603881836,4.45
31.90254855155945,4.05
31.927680253982544,3.33
31.976789712905884,3.17
32.000917196273804,2.8
32.02456855773926,1.75
32.07207703590393,1.46
32.09578776359558,0.72
32.120537519454956,0.64
32.17155742645264,0.28
32.19587254524231,0.08
32.219048738479614,0.08
32.266865968704224,0.08
32.29030132293701,0.08
32.31366419792175,0.08
32.362244844436646,0.08
32.38606119155884,0.08
32.4113335609436,0.08
32.46037721633911,0.08
32.48362994194031,0.08
32.50655484199524,0.08
32.552743673324585,0.08
32.57691717147827,0.08
32.60110020637512,0.08
32.65280508995056,0.08
32.676105260849,0.08
32.699315786361694,0.08
32.74635982513428,0.08
32.77124285697937,0.08
32.79536056518555,0.08
32.81932854652405,0.08
32.86953544616699,0.08
32.893635272979736,0.08
32.91896033287048,0.08
32.96650695800781,0.08
32.98998737335205,1.1
33.013182163238525,2.62
33.0630259513855,3.65
33.08767366409302,4.67
33.113099336624146,6.33
33.13859462738037,7.6
33.18693661689758,8.32
33.214486837387085,9.11
33.237993001937866,9.48
33.28680682182312,9.98
33.31210684776306,10.26
33.33765149116516,10.33
33.36459183692932,10.59
33.41475248336792,10.73
33.43952131271362,11.33
33.46335244178772,11.46
33.51111078262329,11.78
33.53473091125488,12.08
33.5591082572937,12.26
33.60662031173706,12.5
33.63429093360901,12.65
33.65987777709961,12.73
33.685718059539795,12.67
33.73342537879944,12.91
33.75765037536621,13.13
33.78416037559509,13.01
33.80811405181885,13.33
33.85629081726074,13.18
33.88158464431763,13.53
33.90694618225098,13.61
33.95583200454712,13.65
33.98153567314148,13.93
34.00612115859985,13.9
34.030221462249756,14.11
34.08013033866882,14.1
34.1037392616272,13.77
34.12684488296509,14.13
34.175724029541016,14.07
34.199387550354004,14.19
34.22386598587036,14.21
34.270830154418945,14.07
34.294533014297485,14.21
34.31833457946777,14.07
34.365792751312256,14.23
34.39032292366028,14.07
